Wall Time,Step,Value
1745533902.3999236,0,0.0
1745533904.225655,1,0.0
1745533906.04318,2,0.0
1745533907.8818197,3,0.0060240961611270905
1745533909.7175133,4,0.0
1745533911.5437298,5,0.0
1745533913.3756144,6,0.0
1745533915.2086911,7,0.0
1745533917.03142,8,0.0
1745533918.8494992,9,0.0
1745533920.6665425,10,0.0
1745533922.503721,11,0.0
1745533924.3228874,12,0.0
1745533926.1412632,13,0.0
1745533927.9814942,14,0.0
1745533929.84803,15,0.0
1745533931.6616073,16,0.0
1745533933.5045607,17,0.0
1745533935.310162,18,0.0062500000931322575
1745533937.1166852,19,0.0069444444961845875
1745533938.9242058,20,0.007092198356986046
1745533940.7362797,21,0.007194244768470526
1745533942.5671856,22,0.00826446246355772
1745533944.3758585,23,0.016393441706895828
1745533946.1818268,24,0.09473684430122375
1745533948.000386,25,0.1034482792019844
1745533949.8104076,26,0.125
1745533951.6216812,27,0.2571428716182709
1745533953.4423969,28,0.44262295961380005
1745533955.2517726,29,0.5849056839942932
1745533957.0556085,30,0.6470588445663452
1745533958.8667157,31,0.8039215803146362
1745533960.670687,32,0.9387755393981934
1745533962.525586,33,0.914893627166748
1745533964.3644023,34,0.978723406791687
1745533966.1996737,35,0.957446813583374
1745533968.067586,36,0.8799999952316284
1745533970.1233575,37,0.936170220375061
1745533972.070619,38,0.978723406791687
1745533973.8776865,39,0.957446813583374
1745533976.0852902,40,1.0
1745533978.4523597,41,1.0
1745533980.7887125,42,0.9791666865348816
1745533983.1098893,43,0.914893627166748
1745533985.4220116,44,1.0
1745533987.7534528,45,0.978723406791687
1745533990.0733428,46,0.936170220375061
1745533992.3109555,47,0.957446813583374
1745533994.634875,48,1.0
1745533996.9506423,49,0.936170220375061
1745533999.2736216,50,0.978723406791687
1745534001.5891576,51,1.0
1745534003.9098184,52,0.978723406791687
1745534006.1631231,53,0.97826087474823
1745534008.464611,54,1.0
1745534010.7636874,55,0.97826087474823
1745534013.0825162,56,1.0
1745534015.3885202,57,1.0
1745534017.7077782,58,1.0
1745534020.035258,59,0.6000000238418579
1745534022.3106003,60,0.9791666865348816
1745534024.6666417,61,0.978723406791687
1745534027.014515,62,0.9375
1745534029.3523648,63,0.8979591727256775
1745534031.6984577,64,0.97826087474823
1745534034.0545084,65,0.978723406791687
1745534036.3940866,66,0.9791666865348816
1745534038.7706602,67,0.978723406791687
1745534041.0805793,68,0.97826087474823
1745534043.4417439,69,1.0
1745534045.7933574,70,1.0
1745534048.1489987,71,1.0
1745534050.4989946,72,1.0
1745534052.8374956,73,1.0
1745534055.1678526,74,1.0
1745534057.504902,75,0.957446813583374
1745534059.8319302,76,0.9583333134651184
1745534062.1489546,77,1.0
1745534064.4652853,78,1.0
1745534066.760634,79,0.97826087474823
1745534069.1487875,80,0.978723406791687
1745534071.4720242,81,1.0
1745534073.8261209,82,1.0
1745534076.1516619,83,1.0
1745534078.4737978,84,1.0
1745534080.8076942,85,1.0
1745534083.1336267,86,1.0
1745534085.4589384,87,1.0
1745534087.7658253,88,1.0
1745534090.075463,89,0.978723406791687
1745534092.3902016,90,1.0
1745534094.7100625,91,1.0
1745534097.0122275,92,1.0
1745534099.3388472,93,0.6491228342056274
1745534101.6525667,94,1.0
1745534103.994987,95,0.978723406791687
1745534106.329528,96,1.0
1745534108.6595085,97,1.0
1745534110.9937408,98,0.5862069129943848
1745534113.2955735,99,0.8571428656578064
1745534115.6026196,100,1.0
1745534117.9341154,101,1.0
1745534120.2375038,102,1.0
1745534122.546514,103,0.978723406791687
1745534124.848685,104,0.978723406791687
1745534127.1708255,105,1.0
1745534129.4866414,106,1.0
1745534131.8037803,107,1.0
1745534134.1333733,108,0.978723406791687
1745534136.45561,109,0.978723406791687
1745534138.7721713,110,0.97826087474823
1745534141.058582,111,1.0
1745534143.3955245,112,1.0
1745534145.6944344,113,1.0
1745534147.9907546,114,1.0
1745534150.3379328,115,1.0
1745534152.6823015,116,1.0
1745534155.0287526,117,1.0
1745534157.3399324,118,1.0
1745534159.7110512,119,1.0
1745534162.0613203,120,1.0
1745534164.419938,121,1.0
1745534166.7712936,122,1.0
1745534169.1406019,123,0.5744680762290955
1745534171.4745376,124,0.8571428656578064
1745534173.806138,125,0.978723406791687
1745534176.134146,126,1.0
1745534178.484284,127,1.0
1745534180.8100107,128,0.978723406791687
1745534183.1341417,129,0.97826087474823
1745534185.4530573,130,0.978723406791687
1745534187.7742286,131,1.0
1745534190.0921068,132,0.40625
1745534192.4104812,133,0.7407407164573669
1745534194.7344446,134,0.9583333134651184
1745534197.0892413,135,0.97826087474823
1745534199.4455287,136,0.978723406791687
1745534201.7889833,137,0.978723406791687
1745534204.1343148,138,1.0
1745534206.46387,139,1.0
1745534208.9500487,140,0.978723406791687
1745534211.2808926,141,1.0
1745534213.6285093,142,1.0
1745534215.95879,143,1.0
1745534218.3203013,144,0.957446813583374
1745534220.648442,145,1.0
1745534222.984571,146,1.0
1745534225.301339,147,1.0
1745534227.646574,148,1.0
1745534229.964953,149,0.8627451062202454
1745534232.2917268,150,0.9583333134651184
1745534234.620338,151,0.97826087474823
1745534236.956816,152,1.0
1745534239.290886,153,1.0
1745534241.6810236,154,1.0
1745534244.0554097,155,1.0
1745534246.4154487,156,0.978723406791687
1745534248.810356,157,0.95652174949646
1745534251.2111318,158,1.0
1745534253.6398752,159,1.0
1745534256.0172734,160,0.978723406791687
1745534258.3887498,161,0.7272727489471436
1745534260.7706113,162,0.978723406791687
1745534263.1471438,163,1.0
1745534265.5834725,164,1.0
1745534268.0046983,165,1.0
1745534270.373013,166,1.0
1745534272.7549236,167,1.0
1745534275.134654,168,1.0
1745534277.480754,169,0.97826087474823
1745534279.824641,170,1.0
1745534282.1525965,171,1.0
1745534284.504491,172,1.0
1745534286.881067,173,0.957446813583374
1745534289.27323,174,0.9583333134651184
1745534291.6641207,175,1.0
1745534294.070415,176,0.978723406791687
1745534296.4668653,177,1.0
1745534298.8699026,178,0.978723406791687
1745534301.262583,179,0.978723406791687
1745534303.6789696,180,0.936170220375061
1745534306.0743742,181,0.978723406791687
