Wall Time,Step,Value
1746705285.5988007,0,0.0
1746705287.465091,1,0.0
1746705289.3242545,2,0.0
1746705291.2399511,3,0.0
1746705293.1525743,4,0.0
1746705295.033443,5,0.0
1746705296.9042828,6,0.0
1746705298.7844377,7,0.0
1746705300.6792986,8,0.0
1746705302.5528817,9,0.0
1746705304.4546223,10,0.0
1746705306.3633895,11,0.0
1746705308.285442,12,0.0
1746705310.1510854,13,0.0
1746705312.0222216,14,0.0
1746705313.9289448,15,0.0
1746705315.8635018,16,0.0
1746705317.7567768,17,0.0
1746705319.6588655,18,0.0
1746705321.5231996,19,0.0
1746705323.389923,20,0.0
1746705325.241598,21,0.0
1746705327.0992572,22,0.0
1746705328.9942057,23,0.0
1746705330.8746111,24,0.0
1746705332.7184577,25,0.0
1746705334.6148844,26,0.0
1746705336.5225534,27,0.0
1746705338.4340143,28,0.0
1746705340.2940354,29,0.0
1746705342.1822076,30,0.0
1746705344.1039984,31,0.0
1746705345.9698398,32,0.0
1746705347.8624747,33,0.0
1746705349.7251465,34,0.0
1746705351.651965,35,0.0
1746705353.529702,36,0.0
1746705355.357103,37,0.0
1746705357.222105,38,0.0
1746705359.1328125,39,0.0
1746705360.988344,40,0.0
1746705362.815031,41,0.0
1746705364.6507015,42,0.0
1746705366.4886048,43,0.0
1746705368.366193,44,0.0
1746705370.2200837,45,0.0
1746705372.0729978,46,0.0
1746705373.9702065,47,0.0
1746705375.84297,48,0.0
1746705377.669015,49,0.0
1746705379.463802,50,0.0
1746705381.288385,51,0.0
1746705383.1454318,52,0.0
1746705385.0176287,53,0.0
1746705386.8874686,54,0.0
1746705388.7523944,55,0.0
1746705390.6100414,56,0.0
1746705392.476267,57,0.0
1746705394.3437874,58,0.0
1746705396.2026336,59,0.0
1746705398.0124304,60,0.0
1746705399.8249342,61,0.0
1746705401.69146,62,0.0
1746705403.5764089,63,0.0
1746705405.384951,64,0.0
1746705407.2084227,65,0.0
1746705409.0277832,66,0.0
1746705410.8498108,67,0.0
1746705412.6651862,68,0.0
1746705414.4729002,69,0.0
1746705416.296837,70,0.0
1746705418.0846713,71,0.0
1746705419.9044125,72,0.0
1746705421.7339346,73,0.0
1746705423.5320215,74,0.0
1746705425.2949226,75,0.0
1746705427.0979033,76,0.0
1746705428.9790087,77,0.0
1746705430.85771,78,0.0
1746705432.7670112,79,0.0
1746705434.6428554,80,0.0
1746705436.5227733,81,0.0
1746705438.4026258,82,0.0
1746705440.2929738,83,0.0
1746705442.190618,84,0.0
1746705446.8453574,85,0.0
1746705448.9166,86,0.0
1746705450.9938889,87,0.0
1746705453.1020005,88,0.0
1746705455.1588757,89,0.0
1746705457.2140853,90,0.0
1746705459.2954543,91,0.0
1746705461.3802297,92,0.0
1746705463.4187777,93,0.0
1746705465.3413632,94,0.0
1746705467.23624,95,0.0
1746705469.1265273,96,0.0
1746705470.999421,97,0.0
1746705472.8751624,98,0.0
1746705474.744698,99,0.0
1746705476.6005995,100,0.0
1746705478.4625175,101,0.0
1746705480.3234856,102,0.0
1746705482.211605,103,0.0
1746705484.1149273,104,0.0
1746705485.9502609,105,0.0
1746705487.762422,106,0.0
1746705489.5778406,107,0.0
1746705491.453279,108,0.0
1746705493.302557,109,0.0
1746705495.1623397,110,0.0
1746705497.0251007,111,0.0
1746705498.8839343,112,0.0
1746705500.7278798,113,0.0
1746705505.4840686,114,0.0
1746705507.363743,115,0.0
1746705509.2064152,116,0.0
1746705511.1006165,117,0.0
1746705512.9631622,118,0.0
1746705514.8309221,119,0.0
1746705516.6813686,120,0.0
1746705518.5279489,121,0.0
1746705520.3611178,122,0.0
1746705522.236412,123,0.0
1746705524.1050036,124,0.0
1746705525.8273525,125,0.0
1746705527.7567108,126,0.0
1746705529.6108792,127,0.0
1746705531.4743588,128,0.0
1746705533.3378625,129,0.0
1746705535.1862466,130,0.0
1746705537.036854,131,0.0
1746705538.8830545,132,0.0
1746705540.6810446,133,0.0
1746705542.540818,134,0.0
1746705544.399172,135,0.0
1746705546.310994,136,0.0
1746705548.148352,137,0.0
1746705549.9897442,138,0.0
1746705551.8111265,139,0.0
1746705553.6173174,140,0.0
1746705555.449003,141,0.0
1746705557.4284508,142,0.0
1746705559.2236412,143,0.0
1746705561.0571833,144,0.0
1746705565.4588091,145,0.0
1746705567.5058067,146,0.0
1746705569.5669312,147,0.0
1746705571.676139,148,0.0
1746705573.72311,149,0.0
1746705575.6868813,150,0.0
1746705577.5633829,151,0.0
1746705579.468139,152,0.0
1746705581.3658793,153,0.0
1746705583.273743,154,0.0
1746705585.1493707,155,0.0
1746705587.026363,156,0.0
1746705588.855535,157,0.0
1746705590.6944985,158,0.0
1746705592.537779,159,0.0
1746705594.3994954,160,0.0
1746705596.263835,161,0.0
1746705598.0991347,162,0.0
1746705599.9543908,163,0.0
1746705601.832189,164,0.0
1746705603.68505,165,0.0
1746705605.544391,166,0.0
1746705607.4518898,167,0.0
1746705609.3216586,168,0.0
1746705611.228989,169,0.0
1746705613.0744622,170,0.0
1746705614.9294333,171,0.0
1746705616.8029294,172,0.0
1746705618.649339,173,0.0
1746705620.4456642,174,0.0
1746705625.2883453,175,0.0
1746705627.3882384,176,0.0
1746705629.4605935,177,0.0
1746705631.500786,178,0.0
1746705633.4240732,179,0.0
1746705635.3143783,180,0.0
1746705637.196657,181,0.0
1746705639.0575297,182,0.0
1746705640.8725965,183,0.0
1746705642.6713378,184,0.0
1746705644.4800494,185,0.0
1746705646.3230882,186,0.0
1746705648.137958,187,0.0
1746705649.9320872,188,0.0
1746705651.7767026,189,0.0
1746705653.6309004,190,0.0
1746705655.4508767,191,0.0
1746705657.3347015,192,0.0
1746705659.2314842,193,0.0
1746705661.1181898,194,0.0
1746705662.9585724,195,0.0
1746705664.8009467,196,0.0
1746705666.6499846,197,0.0
1746705668.506087,198,0.0
1746705670.1864593,199,0.0
