Wall Time,Step,Value
1743779440.8155177,0,0.0
1743779442.7441206,1,0.0
1743779444.5479739,2,0.0
1743779446.3526974,3,0.0
1743779448.1550014,4,0.0
1743779449.9572783,5,0.0
1743779451.8536973,6,0.0
1743779453.6518264,7,0.0
1743779455.4517016,8,0.0
1743779457.2520392,9,0.0
1743779459.0491188,10,0.0
1743779460.8489234,11,0.0
1743779462.642738,12,0.0
1743779464.5393748,13,0.0
1743779466.3348665,14,0.0
1743779468.1348383,15,0.0
1743779469.9393218,16,0.0
1743779471.739408,17,0.0
1743779473.5355606,18,0.0
1743779475.4280922,19,0.0
1743779477.2242446,20,0.0
1743779479.0250084,21,0.0
1743779480.8297203,22,0.0
1743779482.62721,23,0.0
1743779484.4261384,24,0.0
1743779486.329395,25,0.0
1743779488.1243963,26,0.0
1743779489.9208174,27,0.0
1743779491.7261705,28,0.0
1743779493.536605,29,0.0
1743779495.3370178,30,0.0
1743779497.135963,31,0.0
1743779499.0303092,32,0.0
1743779500.8349175,33,0.0
1743779502.6340694,34,0.0
1743779504.4341993,35,0.0
1743779506.2318637,36,0.0
1743779508.1296394,37,0.0
1743779509.9318295,38,0.0
1743779511.7298298,39,0.0
1743779513.5271301,40,0.0
1743779515.3265963,41,0.0
1743779517.1278756,42,0.0
1743779519.0248191,43,0.0
1743779520.8231528,44,0.0
1743779522.6190755,45,0.0
1743779524.41799,46,0.0
1743779526.212302,47,0.0
1743779528.1089108,48,0.0
1743779529.9117086,49,0.0
1743779531.711774,50,0.0
1743779533.5161338,51,0.0
1743779535.3142054,52,0.0
1743779537.1137533,53,0.0
1743779539.0077217,54,0.0
1743779540.811733,55,0.0
1743779542.6121006,56,0.0
1743779544.412925,57,0.0
1743779546.2116687,58,0.0
1743779548.1042106,59,0.0
1743779549.9000201,60,0.0
1743779551.6929815,61,0.0
1743779553.4901097,62,0.0
1743779555.292243,63,0.0
1743779557.0953298,64,0.0
1743779558.992603,65,0.0
1743779560.7955585,66,0.0
1743779562.5956497,67,0.0
1743779564.3958032,68,0.0
1743779566.1939998,69,0.0
1743779567.9937289,70,0.0
1743779569.8901513,71,0.0
1743779571.685872,72,0.0
1743779573.485125,73,0.0
1743779575.284605,74,0.0
1743779577.0878224,75,0.0
1743779578.8866909,76,0.0
1743779580.68973,77,0.0
1743779582.5889125,78,0.0
1743779584.3880172,79,0.0
1743779586.1894155,80,0.0
1743779587.9826832,81,0.0
1743779589.7867496,82,0.0
1743779591.5879226,83,0.0
1743779593.4863117,84,0.03743386268615723
1743779595.2892835,85,0.0
1743779597.0938854,86,0.0
1743779598.8949807,87,0.0
1743779600.6973846,88,0.0
1743779602.4956942,89,0.0
1743779604.3983927,90,0.0
1743779606.2007189,91,0.0
1743779608.004261,92,0.0
1743779609.8052018,93,0.0
1743779611.6069977,94,0.0
1743779613.409585,95,0.0
1743779615.3093803,96,0.0
1743779617.1106405,97,0.0
1743779618.9126167,98,0.0
1743779620.7151425,99,0.0
1743779622.5174472,100,0.0
1743779624.3233252,101,0.0
1743779626.2271087,102,0.0
1743779628.031746,103,0.0
1743779629.8352115,104,0.0
1743779631.635189,105,0.0
1743779633.4406338,106,0.0
1743779635.2420893,107,0.0
1743779637.0436113,108,0.0
1743779638.9380996,109,0.0
1743779640.7491083,110,0.0
1743779642.552341,111,0.0
1743779644.357592,112,0.0
1743779646.1629946,113,0.0
1743779648.067454,114,0.0
1743779649.8763452,115,0.0
1743779651.6832817,116,0.0
1743779653.48505,117,0.0
1743779655.2893324,118,0.0
1743779657.0960746,119,0.0
1743779658.8983183,120,0.0
1743779660.8055155,121,0.0
1743779662.6068714,122,0.0
1743779664.4121494,123,0.0
1743779666.2229204,124,0.0
1743779668.0287344,125,0.0
1743779669.8355045,126,0.0
1743779671.739494,127,0.0
1743779673.5516791,128,0.0
1743779675.3597808,129,0.0
1743779677.1687684,130,0.0
1743779678.9809608,131,0.0
1743779680.7879417,132,0.0
1743779682.6992493,133,0.0
1743779684.5107007,134,0.0
1743779686.3174357,135,0.0
1743779688.1264615,136,0.0
1743779689.9380956,137,0.0
1743779691.7481537,138,0.0
1743779693.655383,139,0.0
